Data a almacenar [x,y]:
Inf,Inf
Inf,Inf
-889.884,3421.675
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-980.329,3794.922
-3185.986,<347.074
-725.739,2803.073
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-915.387,2999.949
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4322.021,7351.080
Inf,Inf
Inf,Inf
Inf,Inf
-4224.408,7846.604
Inf,Inf
-4822.334,9123.440
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4857.980,9823.983
-654.628,1335.708
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4585.619,9812.923
-1168.227,2508.844
-4399.805,9475.862
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4364.583,9632.839
-1299.863,2870.941
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4670.268,:337.484
-1771.807,3921.837
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4706.888,:320.862
Inf,Inf
-4904.022,:652.924
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4844.376,:257.046
Inf,Inf
-4883.536,:096.459
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-690.806,1317.362
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-352.418,627.280
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4249.171,6492.640
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1303.135,3148.474
Inf,Inf
Inf,Inf
Inf,Inf
-4972.164,:886.806
Inf,Inf
Inf,Inf
Inf,Inf
->059.818,-6063.295
-6294.242,-2736.813
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=285.683,-6805.942
-5855.089,-3062.185
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8411.832,6196.074
-1616.346,1177.040
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7967.733,5267.481
-1355.112,879.494
-8071.012,5107.829
-1048.091,646.604
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7652.302,4044.742
-412.924,210.537
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7188.665,2150.720
-?267.446,4157.911
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?291.120,2920.394
-7476.631,1529.632
-?461.382,3365.826
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7433.924,2224.097
-7282.658,2280.938
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7068.315,2518.217
-7042.547,2589.409
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->288.523,5502.739
Inf,Inf
->394.307,5584.088
-6515.899,2533.894
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6274.204,2449.758
->027.374,5468.165
-6280.198,2434.352
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=752.168,5111.824
-5963.107,2186.983
-=677.239,4944.342
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=483.091,4324.079
-5818.358,1817.091
-5596.306,1667.666
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5313.323,1237.366
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<646.009,1636.819
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4008.894,?026.943
Inf,Inf
Inf,Inf
-2141.869,8254.129
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1662.237,6643.712
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3909.506,>008.181
Inf,Inf
-4275.426,?367.858
-1971.680,7239.819
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-19.968,76.951
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1920.847,7385.806
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-908.828,7319.291
-1832.974,>928.390
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-212.197,820.505
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3701.733,<336.073
-1401.444,4740.690
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1823.957,3177.170
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2494.693,4707.309
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6082.638,<359.850
-2396.880,4900.759
-5962.590,<276.064
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6164.157,=313.754
-2338.968,5069.979
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5692.088,<544.502
-2305.736,5085.179
-6044.096,=368.688
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5615.464,<438.682
-3036.590,6721.392
-6458.144,>305.282
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6455.736,>165.822
Inf,Inf
-3095.129,6694.637
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2526.897,5264.460
-3012.124,6167.230
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6595.542,<961.952
Inf,Inf
-2299.378,4376.190
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5583.369,:021.041
-1864.323,3301.479
-1456.630,2502.428
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5662.738,8931.661
Inf,Inf
-5676.927,8617.689
-1043.989,1553.253
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5637.895,>097.970
Inf,Inf
-2650.738,6330.973
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1364.288,-592.767
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1452.580,-707.000
-8549.128,-4259.525
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:484.005,7913.720
-4065.213,3032.186
-:565.450,7804.653
-3999.375,2905.716
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3616.233,2333.016
-3456.241,2106.336
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:285.958,5361.662
Inf,Inf
-2862.012,1319.406
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2396.082,752.609
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:406.208,1884.681
-2339.335,456.707
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:112.730,3506.790
-2730.996,962.070
-:197.338,3651.803
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1985.151,765.135
-2221.440,863.870
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9727.829,3810.459
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1635.571,603.901
-9098.459,3303.140
-1521.064,544.245
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8764.388,2213.153
Inf,Inf
-8566.389,1940.833
-578.439,123.610
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-332.897,41.704
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1391.858,5274.960
-3002.798,;468.917
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-503.086,1802.613
-2943.197,:556.904
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1315.573,5030.314
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-728.032,2802.479
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1127.162,9097.942
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3356.498,<964.034
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3930.948,6690.103
-3707.359,6523.648
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-518.061,974.332
-214.468,410.895
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-711.354,1450.453
-3967.087,8122.485
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-682.340,1464.326
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4390.836,9620.902
-933.661,2053.182
-1192.835,2638.383
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4454.086,9873.322
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-940.375,2050.115
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1026.709,2151.031
-1323.191,2718.587
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7687.821,=683.790
Inf,Inf
-8183.176,>138.040
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8058.270,<565.608
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3711.557,:703.236
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4368.702,:745.363
-959.210,2321.108
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5589.276,-2432.098
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5344.871,-2653.942
-<732.024,-6482.917
-5180.435,-2694.968
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1190.407,891.956
-7785.640,5751.219
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7425.893,4691.053
-394.868,242.716
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-298.974,152.232
-71.959,33.794
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->900.255,4044.817
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7102.004,1444.918
-?087.065,3280.030
-6936.590,1603.431
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->951.501,4335.855
-7190.422,2144.839
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->938.791,5216.858
-7190.288,2557.254
->878.060,5387.619
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->154.139,5495.360
-6635.196,2580.286
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->024.391,5475.812
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6086.317,2222.760
-=681.278,4933.152
-6106.665,2166.232
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5818.853,1815.505
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5440.052,1257.498
-=332.005,2917.511
-5345.087,1092.025
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=026.833,1686.110
-5420.767,614.623
-5270.377,1409.113
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4028.072,?698.970
-2428.664,9369.861
Inf,Inf
Inf,Inf
Inf,Inf
-2105.404,8395.532
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4047.139,>501.335
-2158.895,7719.288
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2254.781,8621.530
Inf,Inf
Inf,Inf
Inf,Inf
-2136.313,8123.285
-4011.998,?306.437
Inf,Inf
-268.712,1070.283
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1914.804,7387.375
-3947.090,?058.802
Inf,Inf
-4254.549,?639.113
-1908.225,6991.775
Inf,Inf
Inf,Inf
-259.451,1853.428
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1918.013,?691.714
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2508.630,9613.581
Inf,Inf
-180.148,696.582
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4245.832,>177.379
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6411.855,;022.198
-2265.736,3956.700
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6869.422,=108.631
-2863.149,5525.787
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3259.860,6758.388
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6579.110,>108.946
Inf,Inf
-6479.188,>014.216
-2921.863,6351.675
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3466.532,7650.800
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3348.738,7423.108
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3516.533,7627.947
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7008.479,>755.668
Inf,Inf
-90.554,186.697
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7016.887,=752.870
-3028.604,5872.529
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6839.388,<251.765
-2564.057,4523.317
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6779.698,:648.401
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1310.370,3693.969
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-505.838,1261.890
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;922.994,-5199.738
-4414.530,-1923.788
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;458.126,-5881.569
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-270.940,197.867
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6570.142,4364.159
Inf,Inf
Inf,Inf
-=564.392,8393.902
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6267.953,3097.390
-6141.173,2766.396
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=894.362,3841.007
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=911.725,2637.293
-5848.995,1183.348
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5966.732,1769.196
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=974.704,4871.636
-6106.665,2166.232
-=678.586,4940.611
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=212.100,5092.330
Inf,Inf
-=202.355,5117.542
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=074.692,5092.681
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<956.260,4679.712
-5262.730,1865.245
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<687.116,3867.493
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<633.043,3098.590
-4440.673,1034.143
-<706.041,2784.160
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4900.477,1305.920
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-278.624,1067.745
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2375.244,9515.527
-1638.281,6517.756
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2193.371,7842.558
-1776.404,6629.631
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3975.405,?183.704
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2332.315,8998.145
-1868.089,7135.000
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-949.653,6797.483
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-134.781,1095.237
-1867.248,?311.060
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2264.185,8619.066
Inf,Inf
-2320.044,9001.317
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4183.785,=928.722
-1629.618,5474.082
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2271.129,3953.607
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6731.645,<602.286
Inf,Inf
-6687.700,<770.329
-3214.777,6208.564
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6381.329,=636.227
Inf,Inf
-3298.271,7164.778
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3572.186,7883.981
-6729.600,>884.926
-2931.191,6488.096
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-243.381,539.108
-507.330,1122.144
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-356.072,769.069
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-199.199,418.511
-479.681,993.789
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3380.624,6555.103
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7102.803,<691.082
Inf,Inf
-6995.857,<163.098
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6988.924,:970.414
-2484.324,3823.240
-2199.725,3244.023
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1524.336,4297.143
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3734.461,9206.952
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;974.979,-5398.262
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;717.374,-5647.850
Inf,Inf
-4156.682,-2166.713
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6860.418,5064.870
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6332.781,4024.722
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6018.532,2726.961
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=785.965,2613.452
-5472.620,1107.202
-=594.131,2916.655
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=488.998,3863.926
Inf,Inf
-=540.797,4139.835
-5572.095,1746.856
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=366.554,4671.899
-5743.647,2040.986
-=427.190,4882.952
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5445.340,2109.033
-5203.865,2023.672
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5086.184,1973.120
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<473.480,4509.181
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4369.968,1300.927
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1789.266,6758.667
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-205.028,822.325
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1469.384,5253.892
-1585.658,5885.644
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1890.609,7261.412
-1705.988,6515.870
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2280.833,8879.237
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-639.163,5289.019
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1679.320,6522.794
-2146.370,8252.959
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2206.323,3843.218
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2511.148,4843.202
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5913.081,<015.312
-2284.406,4670.790
-6301.666,<965.169
-2702.240,5606.232
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2406.724,5179.663
-6214.275,=431.603
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6273.878,=826.681
Inf,Inf
-5885.902,=018.787
-2720.394,6021.503
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6510.811,>421.944
-2934.730,6486.496
-6326.769,=943.243
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6288.212,=679.416
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6792.712,>291.333
Inf,Inf
-3345.429,6859.146
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6537.494,<847.871
-2379.455,4623.093
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6206.366,;139.199
-2310.460,4078.532
-6357.672,;053.540
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1713.546,2644.940
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
